ER60001	ER60002	ER60017	ER60018	ER60167	ER62366	ER62506	ER64612	ER64810	ER65349	ER65459
1	6983	30	1	0	2	2	5	2	89350	13
1	4946	28	2	0	2	0	5	2	72200	16
1	6017	56	1	0	3	0	5	2	102000	12
1	3590	78	2	5	3	0	5	2	12700	14
1	7757	59	2	0	3	0	5	2	42000	17
1	4021	55	1	0	2	0	5	2	90000	12
1	5759	53	1	0	3	0	5	2	76000	12
1	5020	50	1	0	1	0	5	2	27000	14
1	4543	47	2	0	3	0	5	2	57500	17
1	8503	33	1	0	2	0	5	2	30000	16
1	5104	29	2	0	2	2	5	2	25200	16
1	8241	26	1	0	2	0	5	2	57100	15
1	5907	19	2	5	2	2	5	2	12394	13
1	4431	51	1	0	2	0	5	2	147006	12
1	4373	33	1	0	4	0	5	2	132800	17
1	7276	21	1	0	4	2	5	2	40000	12
1	4574	57	1	0	2	0	5	2	28494	14
1	4618	56	1	0	2	0	5	2	50000	12
1	7681	55	2	0	2	0	1	2	13000	14
1	8508	54	2	0	3	0	5	2	38246	14
1	4359	52	2	0	3	0	5	2	20600	11
1	7771	50	1	0	2	0	5	2	35360	14
1	6426	38	1	0	2	0	1	2	36000	12
1	5140	36	2	0	2	0	5	2	49500	17
1	6735	38	2	5	2	0	5	2	108050	17
1	5702	36	2	0	4	0	1	2	26504	13
1	5877	33	2	0	3	0	1	2	20884	15
1	4144	34	2	0	3	0	5	2	42768	14
1	4533	35	1	5	2	0	1	2	40580	10
1	4406	32	2	0	4	0	5	2	45662	14
1	5896	30	2	5	2	0	1	2	2126	10
1	5289	29	1	0	1	1	1	2	26200	17
1	4288	26	2	0	1	0	5	2	13132	14
1	4734	29	1	5	5	0	5	1	11520	11
1	4521	31	2	0	3	0	5	2	36550	14
1	8260	37	2	0	3	0	5	2	39000	14
1	4789	40	1	1	4	0	1	2	3000	11
1	8145	20	1	0	2	3	5	7	13961	13
1	6698	66	2	0	3	0	1	2	47325	13
1	7004	34	1	0	3	0	5	2	16470	16
1	7182	24	2	5	2	0	5	2	17000	14
1	1093	62	1	0	4	0	5	2	113000	12
1	7610	48	2	0	2	0	5	2	63010	14
1	2521	33	2	0	3	0	5	2	5270	16
1	5605	56	2	5	3	0	5	2	9048	13
1	4974	34	1	5	2	0	5	2	47120	11
1	2226	29	2	0	2	0	1	2	17740	14
1	8898	28	1	0	2	0	1	2	76318	11
1	6243	26	2	5	1	0	1	2	8796	7
1	3288	24	2	5	2	0	5	2	5200	13
1	3991	23	2	1	4	0	5	2	10022	10
1	2506	22	2	0	2	0	1	2	20000	11
1	4404	29	2	0	3	0	5	2	16800	10
1	4821	85	2	5	4	0	5	2	26270	12
1	4665	43	1	5	1	0	5	2	83225	16
1	2628	65	2	5	3	0	1	2	65000	14
1	677	62	2	0	4	0	1	2	48824	10
1	6336	42	1	0	2	0	5	2	107000	12
1	8835	45	2	0	2	0	5	2	66994	11
1	8682	31	1	0	3	1	1	2	58000	13
1	3905	26	2	5	2	0	1	2	28000	16
1	4919	23	2	0	2	1	1	2	50300	14
1	2598	25	1	0	3	2	1	2	10050	12
1	765	35	2	5	4	0	1	2	2125	14
1	2001	70	1	5	4	0	1	2	142800	14
1	984	60	2	5	4	0	5	2	18000	14
1	6190	31	2	0	3	0	5	2	30400	12
1	3109	30	1	0	1	0	1	2	48000	13
1	2765	61	1	0	3	0	5	2	92100	16
1	3050	36	1	0	3	0	5	2	52020	15
1	5689	29	1	5	3	0	5	2	30000	12
1	4338	45	1	0	4	0	5	2	207500	15
1	4075	36	1	0	2	0	5	2	108000	17
1	8679	62	2	5	5	0	5	2	8400	11
1	7460	39	2	0	4	0	5	3	9200	11
1	7901	25	2	0	4	0	1	2	8500	11
1	8333	36	1	0	1	0	5	2	40000	14
1	4586	32	1	0	3	0	1	2	35000	13
1	9038	29	1	0	2	3	1	2	26302	13
1	1794	58	1	0	4	0	5	2	78150	12
1	5961	32	2	0	2	0	5	2	19900	13
1	5649	66	1	0	4	0	5	2	91000	12
1	4153	59	1	5	4	0	5	2	10728	15
1	8956	28	1	0	2	0	5	2	101050	16
1	4883	65	1	5	3	0	5	2	143280	16
1	7626	36	2	0	2	0	5	2	34400	13
1	1043	51	2	0	3	0	1	2	4000	15
1	3612	29	2	5	3	0	5	2	14400	10
1	3745	26	2	5	5	0	5	2	4440	10
1	3499	24	1	0	1	0	5	2	26334	12
1	6713	25	2	0	2	0	1	2	15248	12
1	5898	23	1	0	4	2	1	2	17370	12
1	4906	22	1	0	2	1	1	2	18736	12
1	7838	35	2	0	2	0	5	2	39304	14
1	8542	34	2	0	2	0	5	2	45003	16
1	8358	33	2	0	3	0	5	2	21000	15
1	6366	31	2	0	3	0	5	2	15600	13
1	2260	39	2	0	5	0	5	2	44794	14
1	3554	25	1	0	3	0	1	2	39971	12
1	4967	56	2	0	3	0	5	2	31240	14
1	3447	32	1	0	1	0	5	2	49006	13
1	3541	74	1	5	3	0	1	2	85500	17
1	6909	22	1	0	1	8	5	2	16000	10
1	1065	78	2	5	3	0	5	2	23592	9
1	1027	63	2	0	3	0	5	2	25000	16
1	3655	60	1	0	2	0	5	2	58000	12
1	2033	31	1	0	2	0	1	2	42000	16
1	5192	30	1	0	1	0	5	7	101850	16
1	624	61	2	5	5	0	1	2	9372	9
1	2810	42	2	5	4	0	5	2	17832	12
1	2069	23	2	5	1	0	5	2	0	14
1	4009	24	2	5	1	1	5	2	10600	12
1	649	21	2	0	2	0	1	2	10300	12
1	8041	21	1	0	2	2	5	2	9940	12
1	616	42	2	5	4	0	5	2	10400	11
1	2426	81	1	5	3	1	5	2	64520	9
1	7892	43	1	0	3	0	1	2	55208	13
1	173	51	2	5	4	0	5	2	29520	11
1	256	45	1	0	2	0	1	2	38000	10
1	566	28	2	0	1	0	5	2	27200	11
1	5261	31	1	0	2	0	5	2	42800	12
1	5842	35	2	0	4	0	1	2	6700	13
1	103	47	2	5	3	0	1	1	21656	12
1	5346	51	1	0	3	0	5	2	43000	12
1	8000	26	2	0	3	0	5	2	25166	11
1	6085	35	1	5	1	0	1	2	27672	11
1	7915	35	2	0	3	2	1	2	2803	15
1	8381	33	2	0	3	1	5	2	30800	12
1	2627	24	1	0	3	2	5	2	68000	16
1	7399	40	2	5	3	0	1	2	57476	13
1	4188	36	2	5	4	0	5	2	23717	11
1	3519	34	1	0	4	0	5	7	18000	12
1	3196	30	2	0	4	0	1	2	18538	11
1	3211	57	2	5	2	0	1	2	11828	12
1	4818	52	1	5	3	0	1	2	13796	10
1	8166	39	2	5	2	0	1	2	12000	13
1	6890	33	2	5	2	0	5	2	18000	16
1	5070	31	2	5	2	0	1	2	11000	16
1	4589	29	2	5	2	0	5	2	4100	11
1	5799	22	2	5	3	5	1	2	0	10
1	7963	23	2	0	2	2	1	2	37410	15
1	6837	24	2	5	2	0	5	2	3225	14
1	3708	27	1	0	1	0	5	2	225300	17
1	1055	25	1	0	2	0	5	2	100010	17
1	4312	56	1	0	3	0	5	2	156600	14
1	5764	62	1	5	3	1	1	2	48856	12
1	5344	43	1	0	3	0	5	2	97150	12
1	6032	67	2	5	3	0	5	2	54000	16
1	5182	64	2	0	2	0	5	2	20100	12
1	5176	61	1	0	2	0	5	2	38400	12
1	6299	58	2	0	5	0	5	2	227000	14
1	5336	54	1	0	3	0	5	2	48032	12
1	5665	50	2	0	2	0	1	2	42000	13
1	841	70	2	5	3	0	5	2	85733	16
1	4941	44	2	0	3	0	5	2	57250	16
1	6322	41	1	0	2	0	5	2	133650	15
1	6372	38	1	0	3	0	1	2	73440	17
1	6225	37	1	0	2	1	5	2	49500	17
1	6956	36	2	0	2	0	5	2	70100	17
1	5642	32	2	5	3	0	5	2	100	12
1	4984	23	1	5	1	0	5	2	10400	12
1	5607	41	1	0	1	0	1	2	10400	12
1	8392	46	1	0	2	0	5	2	93100	15
1	5019	56	2	0	1	0	5	2	56000	12
1	5357	51	1	0	1	0	1	2	102085	16
1	6090	36	1	0	1	0	5	2	138330	13
1	5009	37	1	0	3	0	5	2	66000	12
1	7303	23	2	0	1	1	5	2	19200	13
1	6654	78	2	5	5	0	5	2	12000	9
1	4464	63	1	5	3	0	5	2	28680	17
1	4085	60	2	0	2	0	5	2	61855	12
1	6901	59	1	5	3	1	5	2	26123	15
1	7228	57	1	5	4	0	5	2	16800	12
1	4220	54	2	5	4	0	5	2	23500	14
1	2284	40	2	0	3	0	5	2	14900	17
1	2497	42	1	0	2	0	1	2	35300	13
1	6651	37	1	0	4	0	5	2	92100	14
1	5792	37	1	0	4	0	5	2	78000	14
1	8691	34	1	5	2	0	5	2	700	16
1	8266	31	2	0	4	0	1	2	20500	12
1	6565	29	1	0	1	0	1	2	40000	11
1	6529	38	1	5	1	0	5	2	8904	12
1	1190	22	2	0	3	0	1	2	72567	12
1	8866	45	2	0	3	0	5	2	51000	15
1	4873	29	2	0	3	0	5	2	31000	12
1	8557	25	2	0	2	0	5	7	23400	14
1	6033	25	1	0	1	1	1	2	130710	15
1	6771	44	1	0	3	0	5	2	85050	17
1	1953	64	1	5	3	0	5	2	54650	12
1	3254	54	1	0	1	0	5	2	123144	15
1	3070	53	1	0	1	0	5	2	41262	12
1	66	52	1	5	4	0	5	2	9534	12
1	2364	51	1	0	2	0	1	2	66500	12
1	2910	48	2	0	1	0	5	2	54000	12
1	2773	27	1	0	1	0	5	2	30000	12
1	7163	25	2	5	3	0	1	2	14200	12
1	7510	30	2	0	4	0	5	2	35500	12
1	2949	34	1	0	1	0	1	2	2500	10
1	1468	37	1	9	9	9	5	9	9139	99
1	1000	57	2	0	2	0	5	2	136170	17
1	5219	36	1	5	4	0	5	2	116900	17
1	3028	88	2	5	3	0	5	2	17352	9
1	679	64	2	5	3	0	5	2	45600	10
1	1974	61	2	5	4	0	1	2	8652	14
1	8549	54	1	0	4	0	1	2	18000	12
1	4822	41	2	0	1	0	5	2	16160	11
1	8904	47	1	5	5	1	1	2	0	6
1	6944	35	2	0	1	0	5	2	29000	12
1	1854	29	2	0	4	0	5	2	34500	16
1	5276	20	2	5	2	1	1	2	48000	12
1	5594	46	1	0	2	1	5	7	254500	13
1	5305	25	2	5	1	0	5	2	47500	11
1	3603	48	2	5	3	0	5	2	9600	10
1	3262	32	2	0	3	0	5	2	3400	16
1	1721	25	1	0	2	0	5	2	35000	12
1	7347	21	2	0	3	3	1	2	500	12
1	8173	70	2	5	5	0	1	2	15600	12
1	4497	67	2	0	2	0	5	2	79658	17
1	7421	57	2	0	2	0	5	2	55050	16
1	6644	52	2	5	3	0	5	2	28400	14
1	8578	40	1	0	2	0	1	2	36952	15
1	6749	31	1	0	1	0	5	2	33500	13
1	7659	25	1	0	1	1	5	2	32250	17
1	8401	37	2	0	2	0	1	2	44800	14
1	7099	25	1	0	1	0	1	2	9000	12
1	1903	72	2	5	4	0	5	2	25400	12
1	2700	57	2	0	2	0	1	2	58000	17
1	2366	37	1	0	1	0	1	2	10362	11
1	7197	41	2	0	4	0	5	2	85240	14
1	7306	30	2	0	1	0	1	2	30000	16
1	169	66	1	1	2	0	5	2	86000	13
1	383	72	2	0	3	0	5	2	23951	10
1	11	35	2	1	1	0	1	2	850	14
1	42	32	1	0	1	0	1	2	7950	11
1	199	27	1	0	3	0	1	2	9059	10
1	2024	33	2	5	4	0	5	2	8400	11
1	6785	55	1	0	2	0	5	2	132152	12
1	5004	27	1	0	4	3	1	2	21000	10
1	5895	26	1	0	1	1	5	2	38320	13
1	4991	27	1	0	2	2	1	2	28000	16
1	1865	85	2	5	2	0	5	2	15840	99
1	6074	34	2	5	3	0	5	2	8796	12
1	4528	31	1	5	2	0	1	2	20090	12
1	4245	30	1	5	2	0	5	2	5450	12
1	4785	28	2	0	1	0	5	2	24882	14
1	5351	24	2	0	1	0	1	2	13700	12
1	4607	23	1	5	1	0	5	2	10000	13
1	3976	53	1	0	3	0	1	2	13904	12
1	5090	24	1	5	1	1	5	2	13620	12
1	5913	23	1	0	5	3	5	2	45800	99
1	6496	55	2	5	4	0	5	2	26150	10
1	7655	41	2	5	5	0	5	2	41872	11
1	8281	40	1	0	3	0	5	2	30000	11
1	5349	37	2	0	3	0	5	2	45160	12
1	2893	33	2	0	2	0	5	2	36005	17
1	6503	32	1	0	4	1	1	2	27156	14
1	7950	41	2	0	4	2	1	2	44950	99
1	3492	33	2	0	3	4	5	2	33050	11
1	7440	56	1	5	5	0	1	2	9521	10
1	7446	48	2	1	1	0	1	2	6760	10
1	5148	41	1	0	1	0	5	2	99680	12
1	7448	35	2	5	2	0	5	2	120117	17
1	2469	73	2	5	2	0	5	2	35604	17
1	4283	77	2	0	2	0	5	2	34050	15
1	8404	31	2	0	2	2	5	2	31020	17
1	8722	28	2	0	1	0	5	2	32000	14
1	527	56	1	0	3	0	5	2	65794	12
1	6918	26	2	5	4	0	5	2	19200	12
1	5478	31	1	5	1	0	5	2	55952	12
1	5720	53	1	0	1	0	5	2	82020	12
1	3216	72	1	5	3	0	5	2	38424	12
1	2717	46	1	0	3	0	5	2	114800	14
1	6031	41	1	0	1	0	5	2	56800	16
1	617	44	1	0	3	0	5	2	32000	12
1	171	32	2	5	5	4	5	2	33600	16
1	4070	55	2	0	3	0	1	2	51600	14
1	8340	43	1	5	3	0	5	2	85550	13
1	6180	56	1	0	3	0	5	2	179227	14
1	4248	53	2	5	4	0	1	2	5280	10
1	3001	33	1	0	3	0	1	2	31450	12
1	3465	27	2	5	3	0	1	2	20223	14
1	2775	25	2	0	2	0	5	2	53166	10
1	3535	55	2	5	3	0	1	2	6300	13
1	3752	37	2	0	2	0	5	2	32000	13
1	3581	34	2	1	2	0	5	2	1170	11
1	4072	31	2	0	2	0	5	2	4800	10
1	3134	57	2	0	2	0	1	2	40000	13
1	2148	27	2	0	3	0	5	2	63649	13
1	2393	27	2	0	4	0	1	2	30000	12
1	5619	79	1	5	4	0	5	2	19800	11
1	4562	63	1	5	4	0	5	2	53200	12
1	2649	60	1	5	1	0	5	2	0	11
1	5311	57	2	0	3	0	1	2	22000	11
1	1858	54	1	0	3	0	1	2	20000	12
1	1004	48	1	5	4	0	1	2	1200	16
1	7777	47	2	0	3	0	5	2	41486	12
1	3702	44	2	0	4	0	5	2	16000	12
1	7784	39	2	0	1	0	1	2	15402	12
1	7158	32	1	0	2	1	1	2	20516	10
1	3600	29	2	0	1	0	5	2	35000	16
1	7803	28	1	0	2	0	5	2	80000	12
1	3456	24	2	0	2	0	5	2	10050	13
1	3458	24	1	5	4	2	1	2	12000	14
1	8554	22	2	0	2	2	5	2	2900	12
1	8965	21	1	0	2	3	5	2	19775	12
1	1958	51	1	5	4	0	1	2	15876	12
1	7761	25	1	5	3	0	1	9	23668	99
1	3833	35	1	0	2	0	5	2	51000	13
1	8258	25	1	0	1	3	5	2	60000	14
1	2757	68	2	5	4	0	1	2	9272	10
1	1112	60	2	0	3	0	5	2	41625	16
1	517	54	1	5	3	0	1	2	0	12
1	5427	34	1	0	2	0	5	2	39000	12
1	6618	30	1	0	3	0	5	2	126100	14
1	4658	28	1	0	3	0	5	2	78200	12
1	2784	69	2	0	5	0	5	2	18000	12
1	898	52	2	0	4	0	1	2	48000	14
1	6522	49	1	0	3	1	5	2	46000	13
1	5380	45	2	0	3	0	5	2	44000	14
1	4306	44	2	0	1	0	5	2	52108	14
1	7068	41	1	5	3	0	1	2	21340	12
1	8470	46	2	0	1	0	5	2	76410	17
1	5557	38	1	0	4	3	5	2	36130	10
1	7792	30	1	0	1	0	1	2	50000	11
1	4893	26	1	5	3	0	1	2	0	12
1	6156	25	1	0	2	1	5	2	32400	14
1	2238	66	1	0	1	0	5	2	84806	14
1	5452	26	1	0	1	0	5	2	77000	9
1	5945	46	1	0	2	0	5	2	43020	12
1	6929	33	2	0	3	0	5	2	24000	14
1	4439	30	1	5	2	0	1	2	21172	11
1	3830	54	2	5	4	0	5	2	6720	12
1	1757	53	2	5	3	0	5	2	8064	13
1	8666	28	2	0	2	0	1	2	18050	12
1	5552	26	2	0	2	2	1	7	57000	16
1	3117	58	2	5	3	0	5	2	25236	12
1	1358	63	1	0	3	0	1	2	3100	12
1	1911	61	1	5	4	0	5	2	32010	13
1	613	57	2	0	3	0	5	2	40000	17
1	2002	54	1	0	2	0	5	2	60871	12
1	6675	51	1	0	3	0	5	2	106030	15
1	264	31	1	0	1	0	5	2	44050	16
1	7442	29	2	0	3	0	5	2	18300	13
1	2897	34	1	0	4	0	1	2	20000	12
1	2381	54	2	5	3	0	5	2	9400	11
1	1586	34	1	0	4	0	1	2	40000	14
1	2384	32	2	0	3	0	5	2	56020	17
1	7519	29	2	0	1	0	5	2	77800	16
1	6784	57	2	5	3	0	5	2	8792	11
1	7673	37	1	0	2	0	5	2	107300	17
1	7097	37	1	0	1	0	5	2	176823	17
1	296	69	1	5	4	0	5	2	129200	17
1	3281	42	2	0	2	0	1	2	21160	15
1	1799	38	2	0	2	0	5	2	90860	17
1	3268	30	2	0	4	0	5	2	67000	16
1	3030	52	2	0	2	0	5	2	5000	14
1	753	22	1	0	2	0	1	2	40000	13
1	347	39	1	0	1	0	5	2	93200	16
1	2162	68	2	5	2	0	5	2	25398	13
1	2526	65	1	5	3	0	5	2	8988	12
1	2554	63	1	5	3	0	1	2	3048	12
1	5294	59	1	5	3	0	5	2	28772	12
1	6795	43	2	5	3	0	1	2	1500	15
1	1364	53	2	0	4	0	5	2	78653	13
1	8133	61	2	0	3	0	5	2	25000	15
1	1931	36	2	0	3	0	5	2	48000	17
1	6704	43	1	0	1	1	5	2	127010	17
1	7923	21	2	0	3	2	5	2	15790	15
1	3378	62	2	1	3	0	5	2	51572	12
1	2635	59	2	0	3	0	5	2	81300	17
1	3284	45	2	0	2	0	5	2	57000	16
1	5550	32	1	0	3	0	5	2	160761	13
1	3026	46	1	0	2	0	5	2	87180	14
1	3665	97	2	5	3	0	5	2	0	12
1	1763	81	2	5	4	0	5	2	0	12
1	3434	68	2	5	4	0	5	2	8796	8
1	965	50	2	5	3	0	5	2	8640	11
1	5911	41	2	0	3	0	1	2	25300	12
1	3606	35	1	0	2	0	5	2	10050	14
1	8199	34	2	0	3	0	5	2	26050	16
1	6045	28	1	0	2	0	1	2	11000	13
1	8701	25	2	0	3	3	5	2	55000	17
1	8448	20	1	0	1	2	5	2	23500	12
1	6526	31	2	5	3	0	5	2	15400	12
1	8642	55	1	0	4	0	5	2	66360	12
1	4711	70	2	5	3	0	5	2	14640	14
1	4747	63	1	5	2	0	1	2	30000	12
1	5467	48	1	0	2	0	1	2	34983	11
1	6723	54	1	5	4	0	1	2	10321	10
1	3596	61	1	5	4	1	1	2	1972	11
1	5681	63	2	5	5	0	5	2	8400	5
1	1456	40	1	0	1	0	5	2	57176	11
1	6719	37	1	0	1	0	1	2	51056	11
1	4921	26	2	5	2	0	1	2	19225	11
1	8842	44	1	0	2	0	5	2	70798	14
1	6697	43	1	5	3	0	1	2	55088	12
1	4022	63	1	5	2	0	5	2	45600	14
1	8081	34	1	0	2	0	5	2	99960	14
1	7880	36	2	0	3	0	5	2	11695	11
1	6775	22	2	0	3	0	5	2	920	11
1	2092	61	1	5	2	0	5	2	10000	12
1	5073	26	1	5	2	0	5	2	65000	11
1	5309	24	2	0	2	2	5	2	38002	16
1	2685	41	1	0	2	2	5	2	78750	12
1	2760	91	1	5	1	0	5	2	22040	7
1	6906	71	1	0	2	0	5	2	135747	12
1	3187	67	2	5	3	0	5	2	27594	11
1	1227	50	2	0	1	0	5	2	45300	12
1	7866	32	2	0	3	0	5	2	36968	11
1	6501	30	2	0	2	0	5	2	49000	14
1	6642	27	2	5	2	0	5	2	0	14
1	2173	62	2	5	4	0	5	2	16800	12
1	3894	45	2	0	3	0	5	2	33027	11
1	3729	43	2	0	3	0	5	2	15346	11
1	2127	38	1	5	1	0	5	2	8112	11
1	3839	27	2	0	1	0	5	2	14000	13
1	4096	33	1	0	4	0	5	2	49904	13
1	5928	53	2	5	4	0	5	2	1400	10
1	8971	21	2	0	1	4	5	2	6530	12
1	7366	29	1	1	4	0	1	2	1200	11
1	4685	27	2	5	1	0	5	2	30000	11
1	3549	51	2	0	2	0	5	2	32994	14
1	8395	21	1	0	1	2	1	2	19000	12
1	5434	30	1	0	2	0	5	2	55000	13
1	7498	35	2	0	2	0	5	2	52644	14
1	1410	31	1	0	1	0	5	2	129000	16
1	2488	29	2	0	2	0	5	2	4003	12
1	3278	53	2	5	3	0	5	2	0	11
1	3021	51	2	5	3	0	1	2	13600	13
1	3897	45	2	0	1	0	5	2	16136	14
1	3909	31	2	0	2	2	5	2	32404	14
1	6450	31	2	5	5	0	5	2	8640	13
1	6500	28	2	0	1	0	5	2	37000	13
1	4028	26	1	0	3	3	5	2	7324	8
1	8110	25	1	5	2	0	1	2	24794	10
1	3611	23	1	0	2	0	5	2	23000	12
1	4246	62	1	0	2	8	5	2	205087	7
1	2368	39	2	5	2	0	5	2	8860	11
1	2636	23	2	0	2	0	5	2	21000	13
1	8184	21	2	0	1	1	8	2	8400	12
1	4185	71	2	0	3	0	5	2	11040	10
1	2925	63	1	0	2	0	5	2	111000	12
1	2654	65	1	5	5	0	5	2	58100	13
1	8239	40	2	0	5	0	5	2	26700	15
1	4224	36	1	0	3	0	1	2	14000	12
1	6598	31	1	0	2	0	1	2	62700	16
1	3828	25	2	0	3	1	5	2	52100	16
1	4538	18	1	0	2	1	5	2	100	11
1	3131	55	1	0	2	0	5	2	132926	12
1	907	59	1	0	3	0	5	2	38820	16
1	1215	28	1	5	3	3	5	2	45200	12
1	3424	60	2	5	3	0	5	2	43800	17
1	6563	25	2	0	1	1	1	2	19174	15
1	5848	59	1	5	2	0	5	2	160000	14
1	6062	29	1	0	3	0	5	2	53000	12
1	1237	61	2	5	2	0	1	2	72210	17
1	1119	57	2	5	4	0	5	2	60000	16
1	659	50	2	0	2	0	5	2	23050	17
1	2422	32	2	0	2	0	5	2	105820	14
1	3659	31	1	0	3	0	5	2	20370	14
1	1044	23	1	0	3	0	5	2	30100	12
1	610	20	1	1	1	0	1	2	9000	12
1	2694	60	1	0	3	0	1	2	55566	16
1	3896	89	2	5	2	0	5	2	18012	9
1	5359	57	1	5	4	0	5	2	2880	15
1	3396	26	2	5	5	0	5	2	18284	13
1	5161	54	1	5	5	0	1	2	9900	12
1	5752	49	1	0	1	0	1	2	57168	12
1	6708	55	2	0	2	0	5	2	75000	14
1	4826	52	2	0	3	0	5	2	53254	12
1	7107	31	2	0	2	0	1	2	33500	14
1	7191	26	1	1	1	3	5	2	13236	12
1	6352	24	2	1	2	0	1	2	20500	12
1	6739	53	2	0	2	0	5	2	18500	12
1	7387	26	2	0	1	0	5	2	10000	12
1	7052	58	1	0	1	1	5	2	162500	17
1	3672	56	2	0	3	0	5	2	15600	11
1	6400	26	2	0	3	0	5	2	49077	12
1	2480	42	2	5	3	0	5	2	5515	11
1	3635	22	1	5	4	4	1	2	49540	12
1	3410	21	2	0	1	0	5	2	7000	13
1	2058	61	1	0	9	9	5	9	78492	99
1	4367	66	1	0	4	0	1	7	34550	12
1	4709	62	1	5	2	0	5	2	28660	12
1	5284	57	1	0	3	1	5	2	115600	14
1	4918	41	1	5	3	0	5	2	2400	13
1	1140	39	2	0	3	0	1	2	17050	14
1	4136	37	2	5	4	0	5	2	46238	15
1	4914	35	2	0	3	0	5	2	37000	13
1	4701	35	1	0	3	0	1	2	75720	12
1	3992	34	1	5	4	0	5	2	7868	13
1	2602	31	1	5	2	0	1	2	33020	10
1	29	29	1	0	1	0	5	2	79000	13
1	2664	25	2	0	3	0	5	2	21350	14
1	3932	20	2	0	3	3	1	2	13550	13
1	6792	30	1	0	2	0	1	2	10000	14
1	3682	28	1	0	2	0	5	2	74028	12
1	2834	30	1	0	3	0	5	2	47970	11
1	2437	36	1	0	4	3	1	2	30024	14
1	681	56	1	0	2	0	1	2	27680	12
1	6889	22	2	1	3	3	1	2	18800	11
1	7921	33	2	1	2	0	1	2	9320	9
1	6431	35	2	0	2	0	5	2	12684	10
1	1107	54	1	5	3	0	1	2	0	12
1	5376	53	2	0	1	0	5	2	11050	14
1	4887	51	2	0	3	0	1	2	27174	13
1	5036	37	2	5	1	0	5	2	8400	12
1	6986	35	1	0	2	0	1	2	36080	11
1	6689	33	1	5	3	0	5	2	11000	11
1	5539	31	2	0	2	0	5	2	53000	14
1	954	30	1	0	3	0	5	2	40300	15
1	625	55	2	0	1	0	5	2	41000	12
1	5997	40	2	0	2	0	5	2	70250	14
1	8063	35	2	5	3	0	1	2	28500	12
1	5334	35	2	0	1	0	1	2	20350	12
1	6004	42	1	0	2	0	5	2	26272	12
1	5318	86	2	5	3	0	5	2	0	99
1	5059	55	1	0	2	1	5	2	71000	16
1	1821	85	2	5	4	0	5	2	38550	13
1	1764	65	2	5	4	0	5	2	11100	8
1	2167	61	1	0	3	0	5	2	107785	12
1	2601	58	2	0	3	0	5	2	44557	11
1	1878	57	1	5	3	0	5	2	48816	14
1	5092	54	1	0	1	0	5	2	65936	12
1	4745	52	1	0	3	0	1	2	25260	10
1	6810	47	2	0	3	0	5	2	41000	11
1	8602	40	1	0	2	0	5	2	44000	13
1	3103	43	1	1	1	0	5	2	15012	14
1	5043	36	1	0	2	0	1	2	45904	12
1	2826	33	1	0	3	0	5	2	17000	11
1	2193	45	2	5	2	0	1	2	14099	11
1	2894	30	1	0	1	0	1	2	67300	13
1	9031	29	1	0	2	0	1	2	6850	14
1	5582	28	1	0	3	0	5	2	55100	14
1	8004	26	2	0	3	0	5	2	22972	12
1	2750	42	1	0	2	0	5	2	38500	15
1	7219	33	1	5	2	1	1	2	26000	12
1	4969	36	1	0	1	0	1	2	38580	12
1	5570	31	2	0	4	0	5	2	22000	12
1	7574	29	2	0	1	3	5	2	24000	13
1	7993	27	2	0	2	0	5	2	45000	12
1	6143	26	2	0	2	0	5	2	6400	11
1	6940	24	2	5	4	1	5	2	81100	13
1	7087	22	1	0	3	2	5	2	14075	12
1	3338	38	2	0	3	0	5	2	35467	14
1	5948	35	1	0	1	1	5	2	30550	11
1	7985	31	1	0	3	0	5	2	75082	9
1	7614	48	1	0	3	0	5	2	118900	13
1	5518	27	1	0	1	0	5	2	74000	12
1	7995	25	1	5	2	8	5	2	31000	99
1	5255	49	1	5	2	0	5	2	48050	12
1	8899	61	2	0	3	0	5	2	29000	14
1	4744	58	2	5	4	0	5	2	9276	10
1	7320	57	1	1	1	0	1	2	25000	10
1	7356	44	1	0	2	0	1	2	14000	11
1	6815	41	2	0	3	0	1	2	20000	12
1	6346	30	2	5	2	0	1	2	0	8
1	7751	28	2	0	3	0	1	2	32780	16
1	6714	55	1	5	4	0	5	2	35000	11
1	8128	24	2	5	4	0	5	2	0	12
1	5213	49	2	0	2	0	5	2	60000	15
1	7101	35	1	0	3	0	1	2	20000	12
1	2413	57	1	0	2	0	5	2	60750	12
1	3918	54	1	0	3	0	5	2	96540	12
1	1908	53	2	0	3	0	1	2	46625	14
1	4875	50	2	0	1	0	5	2	51000	14
1	493	33	2	5	4	0	5	2	38000	14
1	7026	85	2	5	4	0	5	2	0	12
1	3912	59	2	5	3	0	5	2	21360	14
1	7159	59	1	5	4	0	1	2	29632	10
1	4855	40	2	5	5	0	5	2	18632	16
1	7072	41	1	0	2	0	5	2	43300	15
1	7255	35	2	0	3	0	5	2	35820	11
1	2164	36	2	5	4	0	5	2	20232	9
1	2720	50	2	5	2	0	5	2	13500	12
1	7488	27	2	0	2	0	5	2	10500	14
1	8136	48	1	0	1	0	5	7	270000	16
1	3503	31	1	0	1	0	5	2	63000	12
1	1944	60	2	5	4	0	5	2	0	12
1	3598	56	2	5	4	0	1	2	0	12
1	5714	53	2	0	3	0	5	2	100000	14
1	7050	37	1	5	1	0	1	2	42788	14
1	6473	30	2	0	3	0	5	2	10000	17
